0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 46 34 35 36 37 38 39 40 41 42 43 44 45 33 47 48 49 
0 29 30 31 32 33 17 35 36 37 38 39 40 41 42 43 44 45 46 10 48 49 6 2 3 4 5 1 7 8 9 47 11 12 13 14 15 16 34 18 19 20 21 22 23 24 25 26 27 28 
0 1 2 3 4 5 6 7 8 9 47 39 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 11 40 41 42 43 44 45 46 10 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 49 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 12 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 47 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 22 48 49 
0 1 2 3 4 5 6 37 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 7 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 39 29 30 31 32 33 34 35 36 37 38 28 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 14 13 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 41 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 9 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 35 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 7 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 34 24 25 26 27 28 29 30 31 32 33 23 35 36 37 38 49 40 41 42 43 44 45 46 47 48 39 
0 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 27 18 19 20 21 22 23 24 25 26 17 28 29 
0 1 2 3 4 5 6 7 8 12 10 11 9 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 41 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 1 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 47 46 48 49 
0 24 25 26 27 28 29 30 31 32 49 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 33 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 
0 32 33 34 7 36 37 38 39 40 41 42 43 44 45 46 47 48 49 1 2 3 4 5 6 35 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 46 47 48 49 1 2 3 4 5 6 7 8 9 10 11 45 13 14 15 16 17 18 19 20 21 22 23 24 42 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 25 43 44 12 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 30 21 22 23 28 25 26 27 24 29 20 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 29 30 31 32 33 34 35 36 37 38 28 40 41 42 43 44 45 46 47 48 49 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 39 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 34 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 16 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 43 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 16 44 45 46 47 48 49 
0 27 28 29 30 6 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 1 2 3 4 5 31 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 40 16 17 18 19 20 21 28 23 24 25 26 15 22 29 30 31 32 33 34 35 36 37 38 39 27 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 39 9 10 11 22 13 14 15 16 17 18 19 20 21 12 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 8 40 41 42 43 44 45 46 47 48 49 
0 48 49 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 39 29 30 31 32 33 34 35 36 37 38 28 40 41 42 43 44 45 46 47 
0 1 2 3 4 5 6 7 8 9 33 11 12 13 14 15 16 17 18 19 20 29 22 23 24 25 26 27 28 21 30 31 32 10 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 1 2 3 4 
0 1 2 4 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 48 46 47 45 49 
0 1 2 3 4 5 6 7 27 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 8 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 38 27 28 29 30 31 32 33 34 35 36 37 26 39 40 41 42 43 44 45 46 47 48 49 
0 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 1 2 3 4 5 6 7 8 20 10 11 12 13 14 15 16 17 18 19 9 
0 28 29 30 31 32 33 34 35 36 7 38 39 40 41 42 43 44 45 46 47 48 49 1 2 3 4 5 6 37 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 35 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 15 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 33 43 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 7 34 35 36 37 38 39 40 41 42 8 44 45 46 47 48 49 
0 46 10 48 49 1 2 3 4 5 6 7 8 9 47 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 47 36 37 38 39 40 41 42 43 44 45 46 35 48 49 
0 48 49 1 2 3 4 5 6 7 8 9 33 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 10 34 35 36 37 38 39 40 41 42 43 44 45 46 47 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 29 15 16 17 18 19 20 21 22 27 24 25 26 23 28 14 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 33 8 9 10 11 12 13 14 15 16 17 18 25 20 21 22 23 24 19 26 27 28 29 30 31 32 7 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 10 48 49 1 2 3 4 5 6 7 8 9 47 11 12 
0 1 2 3 4 5 6 7 48 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 8 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 27 23 24 25 26 22 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 27 18 19 20 21 22 23 24 25 26 17 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 8 49 1 2 3 4 5 6 7 48 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
0 1 2 3 4 5 6 7 8 9 10 11 45 13 14 15 16 17 18 19 20 21 22 23 24 42 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 25 43 44 12 46 47 48 49 
0 1 2 3 4 5 6 7 37 9 44 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 8 38 39 40 41 42 43 10 45 46 47 48 49 
0 13 14 2 16 17 18 19 20 21 22 23 24 25 26 27 28 29 5 31 32 33 41 35 36 37 38 39 40 34 42 43 44 45 46 47 48 49 1 15 3 4 30 6 7 8 9 10 11 12 
0 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 27 20 35 22 23 24 25 26 19 28 29 30 31 32 33 34 21 36 37 38 39 40 41 42 43 44 45 46 47 48 49 1 2 3 
0 1 2 3 4 36 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 44 26 27 28 29 30 31 32 33 34 35 5 37 38 39 40 41 42 43 25 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 27 20 21 22 23 24 25 26 19 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 9 2 3 4 5 6 7 8 1 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 36 26 27 28 29 30 31 32 33 34 35 25 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 2 3 4 5 6 7 8 20 10 11 12 13 14 15 16 17 18 19 9 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
0 1 15 3 4 30 6 7 8 9 10 11 12 13 14 2 16 17 18 19 20 21 22 23 24 25 26 27 28 29 5 31 32 33 41 35 36 37 38 39 40 34 42 43 44 45 46 47 48 49 
0 1 2 3 46 5 6 7 8 9 4 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 10 47 48 49 
0 1 2 3 4 5 6 7 8 9 45 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 47 33 34 35 36 37 38 39 10 41 42 43 44 32 46 40 48 49 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 42 28 29 30 31 32 33 34 35 36 37 38 39 40 41 27 43 44 45 46 47 48 49 
